mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_algorithm,param_base_estimator,param_learning_rate,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,mean_train_score,std_train_score
0.9393789768218994,0.08047179780484272,0.054516871770222984,0.0022515901069552627,SAMME,"DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=2,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best')",0.1,100,"{'algorithm': 'SAMME', 'base_estimator': DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=2,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best'), 'learning_rate': 0.1, 'n_estimators': 100}",0.6869158878504673,0.6924882629107981,0.6745283018867925,0.6846635367762128,0.0074958646480955205,84,0.6882352941176471,0.7124413145539906,0.6885245901639344,0.6964003996118574,0.01134325459428539
1.4104578495025635,0.013471597799904172,0.1083379586537679,0.008578284471783292,SAMME,"DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=2,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best')",0.1,150,"{'algorithm': 'SAMME', 'base_estimator': DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=2,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best'), 'learning_rate': 0.1, 'n_estimators': 150}",0.6728971962616822,0.6924882629107981,0.6933962264150944,0.6862284820031299,0.009467096934559847,81,0.7011764705882353,0.7230046948356808,0.6967213114754098,0.7069674922997753,0.011484946947008138
2.03934653600057,0.02424430118802112,0.12633037567138672,0.019015116942449596,SAMME,"DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=2,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best')",0.1,200,"{'algorithm': 'SAMME', 'base_estimator': DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=2,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best'), 'learning_rate': 0.1, 'n_estimators': 200}",0.6728971962616822,0.6948356807511737,0.7004716981132075,0.689358372456964,0.011904754732870783,78,0.7082352941176471,0.7276995305164319,0.7002341920374707,0.7120563388905166,0.011533617293465248
2.6835695107777915,0.09958186729608254,0.14904316266377768,0.02545778200633231,SAMME,"DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=2,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best')",0.1,250,"{'algorithm': 'SAMME', 'base_estimator': DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=2,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best'), 'learning_rate': 0.1, 'n_estimators': 250}",0.6869158878504673,0.6901408450704225,0.7028301886792453,0.6932707355242567,0.006863527170152576,73,0.7094117647058824,0.7276995305164319,0.702576112412178,0.7132291358781641,0.010605840413360728
3.0133536656697593,0.06337645417004847,0.1576690673828125,0.008178816053489127,SAMME,"DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=2,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best')",0.1,300,"{'algorithm': 'SAMME', 'base_estimator': DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=2,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best'), 'learning_rate': 0.1, 'n_estimators': 300}",0.6822429906542056,0.6995305164319249,0.6981132075471698,0.6932707355242567,0.00784657891286245,73,0.7082352941176471,0.7265258215962441,0.702576112412178,0.7124457427086898,0.010220666987488154
1.0154664516448975,0.051765424717380465,0.05266650517781576,0.002056448670419525,SAMME,"DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=2,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best')",0.3,100,"{'algorithm': 'SAMME', 'base_estimator': DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=2,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best'), 'learning_rate': 0.3, 'n_estimators': 100}",0.6892523364485982,0.6971830985915493,0.6981132075471698,0.6948356807511737,0.003980042244115625,70,0.7105882352941176,0.7453051643192489,0.7213114754098361,0.7257349583410675,0.014514169884775174
1.3480172952016194,0.03844223132399811,0.08633144696553548,0.010656268059111136,SAMME,"DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=2,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best')",0.3,150,"{'algorithm': 'SAMME', 'base_estimator': DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=2,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best'), 'learning_rate': 0.3, 'n_estimators': 150}",0.6892523364485982,0.7276995305164319,0.6886792452830188,0.7018779342723005,0.018260124698505076,68,0.7188235294117648,0.7265258215962441,0.7271662763466042,0.7241718757848711,0.0037908796047754867
1.8788942495981853,0.1207695764527598,0.13874340057373047,0.021559430861955654,SAMME,"DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=2,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best')",0.3,200,"{'algorithm': 'SAMME', 'base_estimator': DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=2,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best'), 'learning_rate': 0.3, 'n_estimators': 200}",0.7009345794392523,0.715962441314554,0.6910377358490566,0.702660406885759,0.010237005698078817,66,0.7235294117647059,0.7265258215962441,0.7014051522248244,0.7171534618619247,0.011202724677182403
2.507248799006144,0.16629319887825036,0.12117966016133626,0.0070195900369051005,SAMME,"DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=2,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best')",0.3,250,"{'algorithm': 'SAMME', 'base_estimator': DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=2,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best'), 'learning_rate': 0.3, 'n_estimators': 250}",0.6985981308411215,0.7230046948356808,0.6981132075471698,0.7065727699530516,0.011620811872548936,61,0.7211764705882353,0.7359154929577465,0.7166276346604216,0.7245731994021344,0.0082324032295477
2.794546604156494,0.09892443661601462,0.17499653498331705,0.009203589270953477,SAMME,"DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=2,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best')",0.3,300,"{'algorithm': 'SAMME', 'base_estimator': DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=2,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best'), 'learning_rate': 0.3, 'n_estimators': 300}",0.7102803738317757,0.7183098591549296,0.6981132075471698,0.7089201877934272,0.008291908276634558,60,0.7294117647058823,0.7359154929577465,0.7154566744730679,0.7269279773788989,0.0085349365575271
1.4296066761016846,0.016533386693663818,0.054516871770222984,0.004730113379444386,SAMME,"DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=5,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best')",0.1,100,"{'algorithm': 'SAMME', 'base_estimator': DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=5,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best'), 'learning_rate': 0.1, 'n_estimators': 100}",0.7570093457943925,0.7206572769953051,0.7311320754716981,0.7363067292644757,0.015298880289215897,46,0.86,0.818075117370892,0.8185011709601874,0.8321920961103597,0.019663926692751167
2.273071845372518,0.04673106642386276,0.07736945152282715,0.0017408613489776584,SAMME,"DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=5,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best')",0.1,150,"{'algorithm': 'SAMME', 'base_estimator': DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=5,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best'), 'learning_rate': 0.1, 'n_estimators': 150}",0.7429906542056075,0.7230046948356808,0.7429245283018868,0.7363067292644757,0.009405997487182554,46,0.8682352941176471,0.8309859154929577,0.8384074941451991,0.8458762345852681,0.01609794220394243
3.0511377652486167,0.10085267005628805,0.13251749674479166,0.0014919297350179277,SAMME,"DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=5,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best')",0.1,200,"{'algorithm': 'SAMME', 'base_estimator': DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=5,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best'), 'learning_rate': 0.1, 'n_estimators': 200}",0.7429906542056075,0.715962441314554,0.7476415094339622,0.7355242566510172,0.013961995054202828,49,0.88,0.8368544600938967,0.8512880562060889,0.8560475054333286,0.017932720023415134
4.083902994791667,0.1412867985489296,0.16270987192789713,0.020787702535129675,SAMME,"DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=5,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best')",0.1,250,"{'algorithm': 'SAMME', 'base_estimator': DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=5,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best'), 'learning_rate': 0.1, 'n_estimators': 250}",0.75,0.7276995305164319,0.7429245283018868,0.7402190923317684,0.009311994777772855,37,0.8905882352941177,0.8615023474178404,0.8665105386416861,0.8728670404512148,0.012696483891974421
4.942359924316406,0.08561865133390908,0.16408602396647134,0.01765783348422645,SAMME,"DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=5,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best')",0.1,300,"{'algorithm': 'SAMME', 'base_estimator': DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=5,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best'), 'learning_rate': 0.1, 'n_estimators': 300}",0.7476635514018691,0.7230046948356808,0.7523584905660378,0.741001564945227,0.012869239611871168,33,0.8870588235294118,0.8708920187793427,0.8747072599531616,0.877552700753972,0.006899941737430417
1.6217687129974365,0.05212519712228834,0.06099907557169596,0.009932229673294995,SAMME,"DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=5,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best')",0.3,100,"{'algorithm': 'SAMME', 'base_estimator': DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=5,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best'), 'learning_rate': 0.3, 'n_estimators': 100}",0.7383177570093458,0.7276995305164319,0.7617924528301887,0.7425665101721439,0.01422515641344845,29,0.9035294117647059,0.8626760563380281,0.8782201405152225,0.8814752028726521,0.016836383927230983
2.16232697168986,0.08725077120775271,0.0988465150197347,0.01748428731749382,SAMME,"DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=5,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best')",0.3,150,"{'algorithm': 'SAMME', 'base_estimator': DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=5,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best'), 'learning_rate': 0.3, 'n_estimators': 150}",0.6939252336448598,0.7347417840375586,0.7311320754716981,0.7198748043818466,0.018472501264817177,55,0.8976470588235295,0.886150234741784,0.8735362997658079,0.8857778644437072,0.00984669725725476
2.7840448220570884,0.05791057940361273,0.12018251419067383,0.015647902533795305,SAMME,"DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=5,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best')",0.3,200,"{'algorithm': 'SAMME', 'base_estimator': DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=5,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best'), 'learning_rate': 0.3, 'n_estimators': 200}",0.6869158878504673,0.7488262910798122,0.7051886792452831,0.7136150234741784,0.02599162571870202,59,0.9047058823529411,0.8990610328638498,0.8735362997658079,0.8924344049941996,0.013560232725538485
3.5420201619466147,0.039965946012011956,0.14333224296569824,0.011146006738691797,SAMME,"DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=5,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best')",0.3,250,"{'algorithm': 'SAMME', 'base_estimator': DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=5,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best'), 'learning_rate': 0.3, 'n_estimators': 250}",0.6565420560747663,0.7018779342723005,0.7099056603773585,0.689358372456964,0.023515348822086717,78,0.8941176470588236,0.8568075117370892,0.8641686182669789,0.8716979256876306,0.016135455826792173
4.2002066771189375,0.05166342784772772,0.1993685563405355,0.03528403404569557,SAMME,"DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=5,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best')",0.3,300,"{'algorithm': 'SAMME', 'base_estimator': DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=5,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best'), 'learning_rate': 0.3, 'n_estimators': 300}",0.6869158878504673,0.7230046948356808,0.7075471698113207,0.7057902973395931,0.014802290683403413,63,0.9117647058823529,0.9061032863849765,0.8536299765807962,0.8904993229493753,0.026172815972760825
2.108787933985392,0.14012055736116852,0.0599969228108724,0.00883479214830629,SAMME,"DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=10,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best')",0.1,100,"{'algorithm': 'SAMME', 'base_estimator': DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=10,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best'), 'learning_rate': 0.1, 'n_estimators': 100}",0.7686915887850467,0.7488262910798122,0.7759433962264151,0.7644757433489828,0.011455010701353158,12,0.9752941176470589,0.9342723004694836,0.977751756440281,0.9624393915189412,0.019942396391453912
3.1427250703175864,0.14983372418625865,0.08733224868774414,0.00903394101278234,SAMME,"DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=10,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best')",0.1,150,"{'algorithm': 'SAMME', 'base_estimator': DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=10,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best'), 'learning_rate': 0.1, 'n_estimators': 150}",0.7570093457943925,0.7605633802816901,0.7759433962264151,0.7644757433489828,0.008209853005588503,12,0.9811764705882353,0.9460093896713615,0.9859484777517564,0.9710447793371179,0.017809567931861146
4.494964122772217,0.16933863415817327,0.12818066279093424,0.01753937270646719,SAMME,"DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=10,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best')",0.1,200,"{'algorithm': 'SAMME', 'base_estimator': DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=10,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best'), 'learning_rate': 0.1, 'n_estimators': 200}",0.7686915887850467,0.7746478873239436,0.7735849056603774,0.7723004694835681,0.0025972785058263636,3,0.9858823529411764,0.965962441314554,0.9859484777517564,0.9792644240024956,0.009405960900597999
5.448896725972493,0.39958747601874567,0.16550358136494955,0.05006587490238545,SAMME,"DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=10,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best')",0.1,250,"{'algorithm': 'SAMME', 'base_estimator': DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=10,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best'), 'learning_rate': 0.1, 'n_estimators': 250}",0.7570093457943925,0.744131455399061,0.7830188679245284,0.7613458528951487,0.016152846879834218,15,0.9858823529411764,0.9753521126760564,0.9882903981264637,0.9831749545812322,0.005618262602657343
6.831666628519694,0.6701467021688287,0.16237123807271323,0.007344604774142706,SAMME,"DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=10,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best')",0.1,300,"{'algorithm': 'SAMME', 'base_estimator': DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=10,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best'), 'learning_rate': 0.1, 'n_estimators': 300}",0.7663551401869159,0.7511737089201878,0.7783018867924528,0.7652582159624414,0.011089346422442737,9,0.9905882352941177,0.9788732394366197,0.9882903981264637,0.9859172909524002,0.005068465266066999
